datetime;time_step;n_ghost_agents;n_agents;mean_speed_kph;std_speed_kph;mean_density_vpk;std_density_vpk;mean_flow_vph;std_flow_vph;mean_traveltime_m;std_traveltime_m;mean_traveldistance_km;std_traveldistance_km;mean_travelspeed_kph;std_travelspeed_kph
2022-02-04 17:45:00;405900;27;41125;2.06e+01;1.78e+01;1.93e+01;4.86e+01;3.01e+01;1.47e+02;1.36e+01;1.34e+01;3.02e+00;3.17e+00;1.48e+01;8.80e+00
2022-02-04 17:50:00;406200;23;41537;2.02e+01;1.77e+01;1.96e+01;4.86e+01;3.21e+01;1.39e+02;1.40e+01;1.43e+01;3.09e+00;3.29e+00;1.48e+01;8.85e+00
2022-02-04 17:55:00;406500;23;41566;2.02e+01;1.77e+01;1.98e+01;4.89e+01;3.11e+01;1.33e+02;1.39e+01;1.35e+01;3.03e+00;3.18e+00;1.46e+01;8.69e+00
2022-02-04 18:00:00;406800;28;41149;2.05e+01;1.78e+01;1.93e+01;4.85e+01;2.92e+01;1.38e+02;1.37e+01;1.37e+01;3.01e+00;3.21e+00;1.46e+01;8.66e+00
2022-02-04 18:05:00;407100;26;41452;1.99e+01;1.78e+01;1.96e+01;4.82e+01;3.17e+01;1.40e+02;1.37e+01;1.34e+01;3.03e+00;3.19e+00;1.47e+01;8.82e+00
2022-02-04 18:10:00;407400;25;41177;1.99e+01;1.78e+01;1.94e+01;4.81e+01;3.18e+01;1.40e+02;1.36e+01;1.34e+01;3.03e+00;3.22e+00;1.48e+01;8.83e+00
2022-02-04 18:15:00;407700;17;41308;2.04e+01;1.78e+01;1.93e+01;4.84e+01;2.93e+01;1.31e+02;1.39e+01;1.37e+01;3.07e+00;3.26e+00;1.48e+01;8.77e+00
2022-02-04 18:20:00;408000;29;41773;2.00e+01;1.78e+01;2.00e+01;4.86e+01;3.30e+01;1.44e+02;1.36e+01;1.34e+01;3.02e+00;3.21e+00;1.47e+01;8.74e+00
2022-02-04 18:25:00;408300;19;41829;1.99e+01;1.77e+01;2.00e+01;4.90e+01;2.92e+01;1.34e+02;1.34e+01;1.35e+01;3.00e+00;3.25e+00;1.48e+01;8.75e+00
2022-02-04 18:30:00;408600;25;41936;2.02e+01;1.78e+01;1.98e+01;4.89e+01;2.92e+01;1.41e+02;1.37e+01;1.43e+01;3.03e+00;3.27e+00;1.47e+01;8.79e+00
2022-02-04 18:35:00;408900;22;41905;1.99e+01;1.77e+01;2.01e+01;4.89e+01;3.56e+01;1.53e+02;1.33e+01;1.32e+01;2.94e+00;3.12e+00;1.48e+01;8.69e+00
2022-02-04 18:40:00;409200;31;42150;1.99e+01;1.78e+01;2.02e+01;4.91e+01;3.33e+01;1.43e+02;1.33e+01;1.33e+01;2.98e+00;3.20e+00;1.48e+01;8.78e+00
2022-02-04 18:45:00;409500;29;42072;2.02e+01;1.79e+01;1.98e+01;4.91e+01;2.84e+01;1.29e+02;1.34e+01;1.34e+01;2.99e+00;3.24e+00;1.48e+01;8.77e+00
2022-02-04 18:50:00;409800;34;41977;1.98e+01;1.78e+01;2.00e+01;4.87e+01;3.15e+01;1.39e+02;1.34e+01;1.34e+01;2.94e+00;3.15e+00;1.47e+01;8.77e+00
2022-02-04 18:55:00;410100;30;42008;1.99e+01;1.78e+01;2.00e+01;4.90e+01;3.02e+01;1.36e+02;1.35e+01;1.35e+01;2.98e+00;3.21e+00;1.46e+01;8.69e+00
2022-02-04 19:00:00;410400;24;42049;2.04e+01;1.79e+01;1.98e+01;4.92e+01;2.84e+01;1.31e+02;1.37e+01;1.38e+01;3.02e+00;3.25e+00;1.47e+01;8.79e+00
2022-02-04 19:05:00;410700;33;42388;2.00e+01;1.78e+01;2.02e+01;4.94e+01;3.07e+01;1.32e+02;1.36e+01;1.36e+01;2.98e+00;3.18e+00;1.46e+01;8.52e+00
2022-02-04 19:10:00;411000;26;42368;1.99e+01;1.78e+01;2.01e+01;4.90e+01;2.94e+01;1.31e+02;1.36e+01;1.35e+01;2.99e+00;3.21e+00;1.45e+01;8.57e+00
2022-02-04 19:15:00;411300;30;42306;2.02e+01;1.78e+01;2.00e+01;4.93e+01;2.90e+01;1.39e+02;1.35e+01;1.35e+01;2.97e+00;3.21e+00;1.46e+01;8.70e+00
2022-02-04 19:20:00;411600;26;42352;1.99e+01;1.77e+01;2.02e+01;4.93e+01;3.37e+01;1.46e+02;1.36e+01;1.35e+01;2.99e+00;3.22e+00;1.46e+01;8.68e+00
2022-02-04 19:25:00;411900;23;42360;1.99e+01;1.77e+01;2.03e+01;4.96e+01;3.04e+01;1.34e+02;1.36e+01;1.35e+01;2.98e+00;3.21e+00;1.45e+01;8.58e+00
2022-02-04 19:30:00;412200;23;42172;2.06e+01;1.78e+01;1.97e+01;4.91e+01;3.09e+01;1.42e+02;1.35e+01;1.34e+01;2.97e+00;3.25e+00;1.45e+01;8.47e+00
2022-02-04 19:35:00;412500;24;42345;2.00e+01;1.78e+01;2.02e+01;4.94e+01;3.26e+01;1.49e+02;1.37e+01;1.37e+01;2.98e+00;3.23e+00;1.45e+01;8.70e+00
2022-02-04 19:40:00;412800;23;42130;2.01e+01;1.78e+01;1.99e+01;4.90e+01;3.17e+01;1.40e+02;1.35e+01;1.35e+01;2.94e+00;3.16e+00;1.44e+01;8.52e+00
2022-02-04 19:45:00;413100;34;42260;2.02e+01;1.78e+01;1.99e+01;4.92e+01;2.80e+01;1.32e+02;1.34e+01;1.34e+01;2.95e+00;3.21e+00;1.44e+01;8.38e+00
2022-02-04 19:50:00;413400;29;42366;2.00e+01;1.78e+01;2.03e+01;4.94e+01;3.33e+01;1.49e+02;1.35e+01;1.34e+01;2.97e+00;3.19e+00;1.45e+01;8.58e+00
2022-02-04 19:55:00;413700;31;42511;2.00e+01;1.79e+01;2.03e+01;4.97e+01;3.03e+01;1.32e+02;1.38e+01;1.37e+01;3.00e+00;3.23e+00;1.44e+01;8.63e+00
2022-02-04 20:00:00;414000;30;42387;2.03e+01;1.77e+01;2.01e+01;4.93e+01;3.04e+01;1.38e+02;1.38e+01;1.38e+01;3.00e+00;3.25e+00;1.45e+01;8.56e+00
2022-02-04 20:05:00;414300;22;42493;1.99e+01;1.78e+01;2.03e+01;4.94e+01;3.20e+01;1.45e+02;1.37e+01;1.35e+01;2.99e+00;3.23e+00;1.44e+01;8.59e+00
2022-02-04 20:10:00;414600;21;42718;2.00e+01;1.78e+01;2.05e+01;4.99e+01;3.06e+01;1.36e+02;1.33e+01;1.33e+01;2.92e+00;3.11e+00;1.46e+01;8.63e+00
2022-02-04 20:15:00;414900;41;42581;2.05e+01;1.78e+01;2.01e+01;4.98e+01;3.10e+01;1.54e+02;1.35e+01;1.33e+01;2.93e+00;3.14e+00;1.44e+01;8.57e+00
2022-02-04 20:20:00;415200;33;42569;2.01e+01;1.78e+01;2.02e+01;4.96e+01;3.33e+01;1.49e+02;1.39e+01;1.36e+01;2.98e+00;3.17e+00;1.43e+01;8.37e+00
2022-02-04 20:25:00;415500;19;42646;1.97e+01;1.78e+01;2.05e+01;4.99e+01;3.00e+01;1.32e+02;1.38e+01;1.37e+01;2.98e+00;3.18e+00;1.44e+01;8.55e+00
2022-02-04 20:30:00;415800;26;42565;2.04e+01;1.78e+01;2.01e+01;4.95e+01;2.97e+01;1.34e+02;1.36e+01;1.35e+01;2.92e+00;3.12e+00;1.43e+01;8.43e+00
2022-02-04 20:35:00;416100;27;42829;2.00e+01;1.77e+01;2.04e+01;5.01e+01;3.38e+01;1.42e+02;1.39e+01;1.40e+01;2.98e+00;3.21e+00;1.44e+01;8.49e+00
2022-02-04 20:40:00;416400;25;42616;1.99e+01;1.77e+01;2.04e+01;4.96e+01;3.25e+01;1.41e+02;1.38e+01;1.37e+01;3.01e+00;3.25e+00;1.44e+01;8.58e+00
2022-02-04 20:45:00;416700;31;42552;2.03e+01;1.79e+01;2.00e+01;4.95e+01;2.97e+01;1.36e+02;1.36e+01;1.35e+01;2.94e+00;3.18e+00;1.44e+01;8.52e+00
2022-02-04 20:50:00;417000;28;42586;2.01e+01;1.79e+01;2.03e+01;4.95e+01;3.55e+01;1.54e+02;1.38e+01;1.37e+01;3.01e+00;3.23e+00;1.44e+01;8.60e+00
2022-02-04 20:55:00;417300;24;42506;2.00e+01;1.78e+01;2.03e+01;4.97e+01;3.16e+01;1.43e+02;1.38e+01;1.37e+01;2.99e+00;3.19e+00;1.43e+01;8.57e+00
2022-02-04 21:00:00;417600;20;42387;2.03e+01;1.78e+01;2.00e+01;4.95e+01;3.00e+01;1.35e+02;1.36e+01;1.35e+01;2.94e+00;3.19e+00;1.43e+01;8.26e+00
2022-02-04 21:05:00;417900;25;42601;1.97e+01;1.78e+01;2.05e+01;4.97e+01;3.20e+01;1.36e+02;1.35e+01;1.34e+01;2.90e+00;3.10e+00;1.43e+01;8.46e+00
2022-02-04 21:10:00;418200;34;42583;1.97e+01;1.78e+01;2.04e+01;4.98e+01;3.10e+01;1.33e+02;1.37e+01;1.36e+01;2.94e+00;3.17e+00;1.42e+01;8.38e+00
2022-02-04 21:15:00;418500;35;42641;2.03e+01;1.78e+01;2.03e+01;5.01e+01;3.07e+01;1.41e+02;1.37e+01;1.37e+01;3.00e+00;3.21e+00;1.44e+01;8.42e+00
2022-02-04 21:20:00;418800;28;42689;1.99e+01;1.78e+01;2.05e+01;4.97e+01;3.37e+01;1.44e+02;1.38e+01;1.36e+01;2.98e+00;3.18e+00;1.44e+01;8.45e+00
2022-02-04 21:25:00;419100;25;42590;2.00e+01;1.78e+01;2.04e+01;4.97e+01;3.05e+01;1.34e+02;1.39e+01;1.35e+01;3.01e+00;3.14e+00;1.44e+01;8.56e+00
2022-02-04 21:30:00;419400;38;42471;2.06e+01;1.77e+01;2.00e+01;5.00e+01;2.83e+01;1.32e+02;1.35e+01;1.33e+01;2.92e+00;3.07e+00;1.44e+01;8.50e+00
2022-02-04 21:35:00;419700;27;42636;2.02e+01;1.77e+01;2.05e+01;5.02e+01;3.40e+01;1.50e+02;1.34e+01;1.31e+01;2.90e+00;3.06e+00;1.43e+01;8.47e+00
2022-02-04 21:40:00;420000;22;42616;1.98e+01;1.77e+01;2.06e+01;5.00e+01;3.26e+01;1.42e+02;1.37e+01;1.34e+01;2.97e+00;3.15e+00;1.44e+01;8.52e+00
2022-02-04 21:45:00;420300;28;42399;2.04e+01;1.78e+01;2.01e+01;4.94e+01;3.07e+01;1.47e+02;1.36e+01;1.36e+01;2.94e+00;3.16e+00;1.43e+01;8.40e+00
2022-02-04 21:50:00;420600;21;42387;2.00e+01;1.78e+01;2.03e+01;4.93e+01;3.34e+01;1.43e+02;1.39e+01;1.37e+01;3.00e+00;3.20e+00;1.43e+01;8.48e+00
2022-02-04 21:55:00;420900;22;42605;1.99e+01;1.78e+01;2.04e+01;4.98e+01;3.10e+01;1.42e+02;1.37e+01;1.36e+01;2.97e+00;3.19e+00;1.44e+01;8.54e+00
2022-02-04 22:00:00;421200;34;42607;2.02e+01;1.78e+01;2.03e+01;4.99e+01;2.74e+01;1.24e+02;1.35e+01;1.36e+01;2.97e+00;3.18e+00;1.45e+01;8.51e+00
2022-02-04 22:05:00;421500;27;42662;1.98e+01;1.77e+01;2.03e+01;4.93e+01;3.38e+01;1.48e+02;1.35e+01;1.33e+01;2.94e+00;3.16e+00;1.44e+01;8.55e+00
2022-02-04 22:10:00;421800;27;42574;2.00e+01;1.79e+01;2.02e+01;4.94e+01;2.99e+01;1.39e+02;1.39e+01;1.37e+01;2.99e+00;3.20e+00;1.43e+01;8.43e+00
2022-02-04 22:15:00;422100;25;42273;2.05e+01;1.78e+01;2.00e+01;4.96e+01;2.91e+01;1.39e+02;1.37e+01;1.35e+01;2.95e+00;3.16e+00;1.43e+01;8.46e+00
2022-02-04 22:20:00;422400;19;42331;2.01e+01;1.78e+01;2.02e+01;4.94e+01;3.30e+01;1.45e+02;1.37e+01;1.41e+01;2.96e+00;3.20e+00;1.43e+01;8.46e+00
2022-02-04 22:25:00;422700;24;42617;1.99e+01;1.77e+01;2.04e+01;4.95e+01;3.30e+01;1.51e+02;1.36e+01;1.35e+01;2.95e+00;3.15e+00;1.44e+01;8.50e+00
2022-02-04 22:30:00;423000;37;42513;2.02e+01;1.79e+01;2.00e+01;4.95e+01;2.91e+01;1.32e+02;1.37e+01;1.36e+01;2.97e+00;3.19e+00;1.44e+01;8.48e+00
2022-02-04 22:35:00;423300;15;42618;2.00e+01;1.78e+01;2.04e+01;4.96e+01;3.38e+01;1.48e+02;1.36e+01;1.34e+01;2.98e+00;3.14e+00;1.46e+01;8.59e+00
2022-02-04 22:40:00;423600;22;42579;2.00e+01;1.78e+01;2.03e+01;4.95e+01;3.25e+01;1.46e+02;1.35e+01;1.36e+01;2.92e+00;3.15e+00;1.43e+01;8.42e+00
2022-02-04 22:45:00;423900;41;42526;2.05e+01;1.78e+01;1.99e+01;4.96e+01;2.90e+01;1.37e+02;1.38e+01;1.39e+01;3.01e+00;3.20e+00;1.46e+01;8.61e+00
2022-02-04 22:50:00;424200;25;42755;2.00e+01;1.78e+01;2.06e+01;4.98e+01;3.34e+01;1.48e+02;1.37e+01;1.35e+01;2.95e+00;3.13e+00;1.44e+01;8.58e+00
2022-02-04 22:55:00;424500;30;43196;1.99e+01;1.77e+01;2.09e+01;5.04e+01;3.22e+01;1.43e+02;1.33e+01;1.34e+01;2.89e+00;3.15e+00;1.43e+01;8.50e+00
2022-02-04 23:00:00;424800;43;43102;2.02e+01;1.78e+01;2.05e+01;5.01e+01;2.94e+01;1.37e+02;1.34e+01;1.37e+01;2.93e+00;3.19e+00;1.44e+01;8.46e+00
2022-02-04 23:05:00;425100;36;43401;1.95e+01;1.77e+01;2.09e+01;5.01e+01;3.33e+01;1.39e+02;1.35e+01;1.34e+01;2.91e+00;3.14e+00;1.43e+01;8.50e+00
2022-02-04 23:10:00;425400;31;43600;1.98e+01;1.78e+01;2.11e+01;5.06e+01;3.32e+01;1.51e+02;1.35e+01;1.36e+01;2.94e+00;3.18e+00;1.44e+01;8.52e+00
2022-02-04 23:15:00;425700;37;43487;2.02e+01;1.78e+01;2.07e+01;5.05e+01;3.04e+01;1.38e+02;1.33e+01;1.33e+01;2.88e+00;3.10e+00;1.44e+01;8.56e+00
2022-02-04 23:20:00;426000;21;43443;1.99e+01;1.78e+01;2.10e+01;5.06e+01;3.36e+01;1.42e+02;1.37e+01;1.37e+01;2.94e+00;3.16e+00;1.43e+01;8.46e+00
2022-02-04 23:25:00;426300;29;43424;1.97e+01;1.78e+01;2.08e+01;5.02e+01;3.17e+01;1.34e+02;1.37e+01;1.36e+01;2.93e+00;3.18e+00;1.42e+01;8.41e+00
2022-02-04 23:30:00;426600;39;43284;2.03e+01;1.78e+01;2.06e+01;5.03e+01;3.20e+01;1.36e+02;1.36e+01;1.37e+01;2.92e+00;3.17e+00;1.41e+01;8.40e+00
2022-02-04 23:35:00;426900;34;43461;1.99e+01;1.79e+01;2.09e+01;5.04e+01;3.36e+01;1.44e+02;1.35e+01;1.34e+01;2.91e+00;3.16e+00;1.43e+01;8.56e+00
2022-02-04 23:40:00;427200;33;43468;1.99e+01;1.79e+01;2.09e+01;5.06e+01;3.02e+01;1.30e+02;1.36e+01;1.34e+01;2.91e+00;3.08e+00;1.43e+01;8.51e+00
2022-02-04 23:45:00;427500;37;43062;2.03e+01;1.77e+01;2.04e+01;5.00e+01;3.14e+01;1.45e+02;1.36e+01;1.36e+01;2.91e+00;3.12e+00;1.42e+01;8.36e+00
2022-02-04 23:50:00;427800;26;43155;2.00e+01;1.77e+01;2.07e+01;5.03e+01;3.39e+01;1.43e+02;1.35e+01;1.34e+01;2.91e+00;3.13e+00;1.44e+01;8.52e+00
2022-02-04 23:55:00;428100;26;43417;1.98e+01;1.78e+01;2.09e+01;5.02e+01;3.21e+01;1.44e+02;1.33e+01;1.32e+01;2.87e+00;3.13e+00;1.43e+01;8.45e+00
2022-02-05 00:00:00;428400;38;43196;2.02e+01;1.78e+01;2.05e+01;5.00e+01;3.03e+01;1.40e+02;1.35e+01;1.36e+01;2.90e+00;3.17e+00;1.43e+01;8.58e+00
2022-02-05 00:05:00;428700;37;43519;1.99e+01;1.78e+01;2.09e+01;5.02e+01;3.45e+01;1.48e+02;1.36e+01;1.36e+01;2.92e+00;3.14e+00;1.43e+01;8.49e+00
2022-02-05 00:10:00;429000;35;43545;1.96e+01;1.78e+01;2.11e+01;5.06e+01;3.12e+01;1.38e+02;1.34e+01;1.33e+01;2.88e+00;3.10e+00;1.43e+01;8.45e+00
2022-02-05 00:15:00;429300;27;43363;2.02e+01;1.78e+01;2.07e+01;5.04e+01;2.91e+01;1.32e+02;1.35e+01;1.34e+01;2.92e+00;3.16e+00;1.42e+01;8.42e+00
2022-02-05 00:20:00;429600;35;43431;1.99e+01;1.77e+01;2.09e+01;5.05e+01;3.39e+01;1.52e+02;1.36e+01;1.35e+01;2.92e+00;3.16e+00;1.42e+01;8.45e+00
2022-02-05 00:25:00;429900;22;43313;1.98e+01;1.77e+01;2.09e+01;5.02e+01;3.12e+01;1.36e+02;1.35e+01;1.38e+01;2.90e+00;3.16e+00;1.43e+01;8.63e+00
2022-02-05 00:30:00;430200;38;43377;2.01e+01;1.77e+01;2.07e+01;5.03e+01;2.87e+01;1.22e+02;1.35e+01;1.36e+01;2.93e+00;3.21e+00;1.43e+01;8.41e+00
2022-02-05 00:35:00;430500;38;43397;1.98e+01;1.79e+01;2.07e+01;5.00e+01;3.34e+01;1.44e+02;1.33e+01;1.33e+01;2.88e+00;3.12e+00;1.43e+01;8.52e+00
2022-02-05 00:40:00;430800;32;43416;1.98e+01;1.78e+01;2.09e+01;5.03e+01;3.19e+01;1.44e+02;1.37e+01;1.35e+01;2.93e+00;3.17e+00;1.42e+01;8.35e+00
2022-02-05 00:45:00;431100;28;43038;2.03e+01;1.79e+01;2.05e+01;5.03e+01;2.99e+01;1.44e+02;1.35e+01;1.33e+01;2.89e+00;3.10e+00;1.42e+01;8.46e+00
2022-02-05 00:50:00;431400;37;43740;1.97e+01;1.77e+01;2.11e+01;5.05e+01;3.24e+01;1.37e+02;1.33e+01;1.34e+01;2.82e+00;3.07e+00;1.41e+01;8.34e+00
2022-02-05 00:55:00;431700;30;43926;1.96e+01;1.78e+01;2.12e+01;5.07e+01;3.22e+01;1.42e+02;1.33e+01;1.33e+01;2.84e+00;3.08e+00;1.42e+01;8.34e+00
2022-02-05 01:00:00;432000;37;43844;2.00e+01;1.78e+01;2.11e+01;5.10e+01;2.88e+01;1.32e+02;1.35e+01;1.39e+01;2.88e+00;3.12e+00;1.42e+01;8.35e+00
2022-02-05 01:05:00;432300;26;44177;1.97e+01;1.77e+01;2.15e+01;5.11e+01;3.21e+01;1.41e+02;1.33e+01;1.34e+01;2.84e+00;3.08e+00;1.42e+01;8.40e+00
2022-02-05 01:10:00;432600;42;44247;1.95e+01;1.79e+01;2.15e+01;5.09e+01;3.26e+01;1.46e+02;1.34e+01;1.35e+01;2.83e+00;3.06e+00;1.40e+01;8.43e+00
2022-02-05 01:15:00;432900;36;44136;2.02e+01;1.78e+01;2.13e+01;5.13e+01;3.00e+01;1.37e+02;1.33e+01;1.34e+01;2.85e+00;3.16e+00;1.41e+01;8.38e+00
2022-02-05 01:20:00;433200;29;44188;1.97e+01;1.78e+01;2.13e+01;5.08e+01;3.16e+01;1.39e+02;1.33e+01;1.34e+01;2.84e+00;3.11e+00;1.41e+01;8.39e+00
2022-02-05 01:25:00;433500;41;44394;1.95e+01;1.78e+01;2.16e+01;5.15e+01;3.09e+01;1.42e+02;1.35e+01;1.36e+01;2.87e+00;3.18e+00;1.41e+01;8.39e+00
2022-02-05 01:30:00;433800;52;44474;2.00e+01;1.79e+01;2.14e+01;5.15e+01;3.11e+01;1.45e+02;1.33e+01;1.33e+01;2.86e+00;3.09e+00;1.42e+01;8.46e+00
2022-02-05 01:35:00;434100;33;44420;1.98e+01;1.78e+01;2.17e+01;5.15e+01;3.34e+01;1.42e+02;1.35e+01;1.36e+01;2.84e+00;3.12e+00;1.40e+01;8.37e+00
2022-02-05 01:40:00;434400;37;44542;1.96e+01;1.79e+01;2.17e+01;5.16e+01;3.16e+01;1.45e+02;1.32e+01;1.32e+01;2.83e+00;3.14e+00;1.39e+01;8.31e+00
2022-02-05 01:45:00;434700;40;44679;2.02e+01;1.79e+01;2.16e+01;5.18e+01;3.08e+01;1.40e+02;1.34e+01;1.33e+01;2.86e+00;3.10e+00;1.41e+01;8.55e+00
2022-02-05 01:50:00;435000;36;44842;1.96e+01;1.79e+01;2.19e+01;5.20e+01;3.05e+01;1.36e+02;1.35e+01;1.34e+01;2.84e+00;3.12e+00;1.39e+01;8.25e+00
2022-02-05 01:55:00;435300;47;44556;1.98e+01;1.78e+01;2.16e+01;5.17e+01;3.11e+01;1.38e+02;1.35e+01;1.33e+01;2.86e+00;3.10e+00;1.39e+01;8.36e+00
2022-02-05 02:00:00;435600;40;44590;2.01e+01;1.78e+01;2.15e+01;5.17e+01;2.92e+01;1.34e+02;1.35e+01;1.34e+01;2.84e+00;3.14e+00;1.39e+01;8.28e+00
2022-02-05 02:05:00;435900;37;44439;1.98e+01;1.79e+01;2.16e+01;5.13e+01;3.29e+01;1.38e+02;1.35e+01;1.36e+01;2.84e+00;3.14e+00;1.38e+01;8.29e+00
2022-02-05 02:10:00;436200;30;44339;1.98e+01;1.78e+01;2.15e+01;5.17e+01;3.13e+01;1.37e+02;1.37e+01;1.36e+01;2.88e+00;3.14e+00;1.39e+01;8.43e+00
2022-02-05 02:15:00;436500;36;44309;2.01e+01;1.78e+01;2.13e+01;5.14e+01;3.04e+01;1.38e+02;1.35e+01;1.33e+01;2.82e+00;3.09e+00;1.38e+01;8.38e+00
2022-02-05 02:20:00;436800;36;44617;1.96e+01;1.78e+01;2.16e+01;5.14e+01;3.10e+01;1.32e+02;1.34e+01;1.35e+01;2.82e+00;3.10e+00;1.39e+01;8.35e+00
2022-02-05 02:25:00;437100;31;44616;1.97e+01;1.79e+01;2.16e+01;5.16e+01;2.92e+01;1.33e+02;1.35e+01;1.34e+01;2.85e+00;3.12e+00;1.39e+01;8.40e+00
2022-02-05 02:30:00;437400;32;44570;2.01e+01;1.78e+01;2.15e+01;5.17e+01;2.80e+01;1.27e+02;1.33e+01;1.29e+01;2.80e+00;3.00e+00;1.39e+01;8.35e+00
2022-02-05 02:35:00;437700;35;44572;1.99e+01;1.78e+01;2.15e+01;5.16e+01;3.38e+01;1.43e+02;1.35e+01;1.33e+01;2.84e+00;3.11e+00;1.38e+01;8.33e+00
2022-02-05 02:40:00;438000;22;44511;1.96e+01;1.78e+01;2.14e+01;5.11e+01;3.31e+01;1.45e+02;1.36e+01;1.34e+01;2.86e+00;3.12e+00;1.38e+01;8.33e+00
2022-02-05 02:45:00;438300;43;44338;1.99e+01;1.78e+01;2.13e+01;5.13e+01;2.98e+01;1.33e+02;1.36e+01;1.36e+01;2.90e+00;3.19e+00;1.41e+01;8.44e+00
2022-02-05 02:50:00;438600;42;44667;1.97e+01;1.78e+01;2.15e+01;5.11e+01;3.43e+01;1.41e+02;1.34e+01;1.35e+01;2.87e+00;3.15e+00;1.41e+01;8.50e+00
2022-02-05 02:55:00;438900;19;44690;1.97e+01;1.78e+01;2.16e+01;5.16e+01;3.21e+01;1.40e+02;1.34e+01;1.32e+01;2.85e+00;3.11e+00;1.41e+01;8.36e+00
2022-02-05 03:00:00;439200;39;44376;2.02e+01;1.79e+01;2.14e+01;5.16e+01;2.74e+01;1.34e+02;1.33e+01;1.32e+01;2.78e+00;3.06e+00;1.38e+01;8.36e+00
2022-02-05 03:05:00;439500;38;44564;1.98e+01;1.78e+01;2.16e+01;5.14e+01;3.47e+01;1.44e+02;1.34e+01;1.33e+01;2.83e+00;3.08e+00;1.39e+01;8.41e+00
2022-02-05 03:10:00;439800;32;44429;1.99e+01;1.78e+01;2.13e+01;5.12e+01;3.17e+01;1.42e+02;1.35e+01;1.32e+01;2.83e+00;3.08e+00;1.39e+01;8.30e+00
2022-02-05 03:15:00;440100;41;44196;2.01e+01;1.79e+01;2.12e+01;5.13e+01;2.92e+01;1.34e+02;1.34e+01;1.33e+01;2.81e+00;3.09e+00;1.38e+01;8.34e+00
2022-02-05 03:20:00;440400;34;44258;1.99e+01;1.77e+01;2.14e+01;5.12e+01;3.37e+01;1.45e+02;1.35e+01;1.34e+01;2.84e+00;3.11e+00;1.39e+01;8.39e+00
2022-02-05 03:25:00;440700;36;44463;1.96e+01;1.77e+01;2.15e+01;5.15e+01;2.87e+01;1.30e+02;1.35e+01;1.34e+01;2.85e+00;3.12e+00;1.39e+01;8.42e+00
2022-02-05 03:30:00;441000;39;44184;2.02e+01;1.79e+01;2.11e+01;5.12e+01;2.95e+01;1.35e+02;1.32e+01;1.30e+01;2.78e+00;3.03e+00;1.39e+01;8.41e+00
2022-02-05 03:35:00;441300;17;44264;1.98e+01;1.78e+01;2.15e+01;5.10e+01;3.13e+01;1.35e+02;1.33e+01;1.32e+01;2.80e+00;3.05e+00;1.40e+01;8.44e+00
2022-02-05 03:40:00;441600;40;44488;1.97e+01;1.77e+01;2.15e+01;5.13e+01;2.98e+01;1.33e+02;1.34e+01;1.37e+01;2.85e+00;3.18e+00;1.41e+01;8.48e+00
2022-02-05 03:45:00;441900;37;44382;1.99e+01;1.79e+01;2.13e+01;5.12e+01;2.88e+01;1.34e+02;1.35e+01;1.35e+01;2.85e+00;3.13e+00;1.40e+01;8.45e+00
2022-02-05 03:50:00;442200;34;44338;1.97e+01;1.79e+01;2.14e+01;5.11e+01;3.29e+01;1.45e+02;1.34e+01;1.34e+01;2.86e+00;3.13e+00;1.41e+01;8.43e+00
2022-02-05 03:55:00;442500;31;44527;1.96e+01;1.78e+01;2.14e+01;5.11e+01;3.17e+01;1.43e+02;1.33e+01;1.30e+01;2.86e+00;3.08e+00;1.41e+01;8.36e+00
2022-02-05 04:00:00;442800;30;44289;2.00e+01;1.78e+01;2.14e+01;5.15e+01;3.02e+01;1.34e+02;1.33e+01;1.32e+01;2.79e+00;3.04e+00;1.39e+01;8.33e+00
2022-02-05 04:05:00;443100;30;44207;1.96e+01;1.78e+01;2.14e+01;5.09e+01;3.44e+01;1.53e+02;1.34e+01;1.34e+01;2.83e+00;3.14e+00;1.39e+01;8.29e+00
2022-02-05 04:10:00;443400;29;44468;1.96e+01;1.77e+01;2.15e+01;5.11e+01;3.28e+01;1.46e+02;1.34e+01;1.35e+01;2.81e+00;3.11e+00;1.39e+01;8.43e+00
2022-02-05 04:15:00;443700;36;44360;2.01e+01;1.78e+01;2.11e+01;5.10e+01;2.99e+01;1.39e+02;1.34e+01;1.35e+01;2.83e+00;3.12e+00;1.40e+01;8.48e+00
2022-02-05 04:20:00;444000;32;44642;1.96e+01;1.78e+01;2.16e+01;5.13e+01;3.23e+01;1.38e+02;1.34e+01;1.35e+01;2.86e+00;3.18e+00;1.41e+01;8.53e+00
2022-02-05 04:25:00;444300;27;44731;1.95e+01;1.79e+01;2.16e+01;5.13e+01;2.97e+01;1.35e+02;1.35e+01;1.34e+01;2.88e+00;3.13e+00;1.41e+01;8.39e+00
2022-02-05 04:30:00;444600;51;44494;2.00e+01;1.78e+01;2.14e+01;5.17e+01;2.99e+01;1.36e+02;1.35e+01;1.34e+01;2.85e+00;3.13e+00;1.40e+01;8.39e+00
2022-02-05 04:35:00;444900;35;44431;1.98e+01;1.77e+01;2.16e+01;5.16e+01;3.44e+01;1.46e+02;1.34e+01;1.34e+01;2.83e+00;3.13e+00;1.38e+01;8.31e+00
2022-02-05 04:40:00;445200;28;44904;1.97e+01;1.78e+01;2.16e+01;5.14e+01;3.14e+01;1.40e+02;1.35e+01;1.33e+01;2.85e+00;3.14e+00;1.40e+01;8.44e+00
